GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-1981821347,Connect4,3,GAME_OVER,7,0,2,718,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-1038725591,Connect4,4,GAME_OVER,9,0,2,719,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-630805306,Connect4,4,GAME_OVER,10,1,2,720,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
-696873283,Connect4,3,GAME_OVER,7,0,2,721,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
1569771995,Connect4,3,GAME_OVER,7,0,2,722,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
1826885563,Connect4,6,GAME_OVER,13,0,2,723,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
1862133440,Connect4,6,GAME_OVER,13,0,2,724,random,-1.0,1.0,OSLA,2,random,2,1,1,OSLA,OSLA,random,0
1479470630,Connect4,3,GAME_OVER,7,0,2,725,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-371314227,Connect4,6,GAME_OVER,13,0,2,726,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-1310923542,Connect4,22,GAME_OVER,45,0,2,727,BasicMCTS,-1.0,1.0,mcts,2,BasicMCTS,2,1,1,mcts,mcts,BasicMCTS,0
-1339822712,Connect4,4,GAME_OVER,10,1,2,728,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
1679556945,Connect4,3,GAME_OVER,8,1,2,729,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
-509493329,Connect4,13,GAME_OVER,28,1,2,730,rmhc,1.0,-1.0,random,1,rmhc,1,2,2,random,random,rmhc,1
-198753099,Connect4,4,GAME_OVER,10,1,2,731,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
2030829886,Connect4,4,GAME_OVER,10,1,2,732,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
160036409,Connect4,8,GAME_OVER,17,0,2,733,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
9139859,Connect4,3,GAME_OVER,7,0,2,734,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
-1518774127,Connect4,4,GAME_OVER,9,0,2,735,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-541569249,Connect4,4,GAME_OVER,10,1,2,736,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
472247061,Connect4,3,GAME_OVER,7,0,2,737,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-813312443,Connect4,3,GAME_OVER,7,0,2,738,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
1273373377,Connect4,5,GAME_OVER,12,1,2,739,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
724745039,Connect4,3,GAME_OVER,7,0,2,740,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
136441547,Connect4,3,GAME_OVER,7,0,2,741,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
1398951086,Connect4,4,GAME_OVER,9,0,2,742,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1473890837,Connect4,3,GAME_OVER,7,0,2,743,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
165806808,Connect4,3,GAME_OVER,8,1,2,744,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
1152652449,Connect4,3,GAME_OVER,7,0,2,745,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
983060861,Connect4,4,GAME_OVER,10,1,2,746,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
-1778658840,Connect4,26,GAME_OVER,53,0,2,747,BasicMCTS,-1.0,1.0,mcts,2,BasicMCTS,2,1,1,mcts,mcts,BasicMCTS,0
2038462962,Connect4,7,GAME_OVER,15,0,2,748,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
633769786,Connect4,3,GAME_OVER,8,1,2,749,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-832038909,Connect4,3,GAME_OVER,8,1,2,750,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1711572517,Connect4,7,GAME_OVER,15,0,2,751,random,-1.0,1.0,rmhc,2,random,2,1,1,rmhc,rmhc,random,0
248113796,Connect4,3,GAME_OVER,8,1,2,752,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
815400639,Connect4,3,GAME_OVER,7,0,2,753,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1700526942,Connect4,3,GAME_OVER,7,0,2,754,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-755017852,Connect4,3,GAME_OVER,7,0,2,755,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-666216725,Connect4,13,GAME_OVER,27,0,2,756,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
-176513445,Connect4,18,GAME_OVER,38,1,2,757,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1462896857,Connect4,3,GAME_OVER,8,1,2,758,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-216203306,Connect4,4,GAME_OVER,9,0,2,759,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1106270983,Connect4,3,GAME_OVER,7,0,2,760,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1917100819,Connect4,8,GAME_OVER,18,1,2,761,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
518605970,Connect4,3,GAME_OVER,7,0,2,762,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-1856344890,Connect4,4,GAME_OVER,10,1,2,763,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
194803007,Connect4,3,GAME_OVER,7,0,2,764,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-265097991,Connect4,5,GAME_OVER,11,0,2,765,rmhc,-1.0,1.0,OSLA,2,rmhc,2,1,1,OSLA,OSLA,rmhc,0
-180042659,Connect4,3,GAME_OVER,7,0,2,766,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1004028005,Connect4,3,GAME_OVER,7,0,2,767,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
1385867919,Connect4,9,GAME_OVER,19,0,2,768,random,-1.0,1.0,OSLA,2,random,2,1,1,OSLA,OSLA,random,0
1118824414,Connect4,3,GAME_OVER,7,0,2,769,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1724914920,Connect4,3,GAME_OVER,7,0,2,770,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
787785008,Connect4,10,GAME_OVER,21,0,2,771,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
1605395900,Connect4,8,GAME_OVER,18,1,2,772,OSLA,1.0,-1.0,rmhc,1,OSLA,1,2,2,rmhc,rmhc,OSLA,1
-2088099762,Connect4,5,GAME_OVER,12,1,2,773,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
1250991391,Connect4,6,GAME_OVER,13,0,2,774,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
172711847,Connect4,7,GAME_OVER,16,1,2,775,FirstAction,1.0,-1.0,OSLA,1,FirstAction,1,2,2,OSLA,OSLA,FirstAction,1
-406685277,Connect4,3,GAME_OVER,7,0,2,776,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
1859756025,Connect4,4,GAME_OVER,9,0,2,777,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-1135680558,Connect4,3,GAME_OVER,7,0,2,778,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
-1381178085,Connect4,3,GAME_OVER,7,0,2,779,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
2132515694,Connect4,3,GAME_OVER,8,1,2,780,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
1714637963,Connect4,3,GAME_OVER,7,0,2,781,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-317957228,Connect4,3,GAME_OVER,7,0,2,782,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
258968524,Connect4,4,GAME_OVER,10,1,2,783,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
1973408535,Connect4,8,GAME_OVER,17,0,2,784,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-1688836135,Connect4,3,GAME_OVER,7,0,2,785,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
2013366500,Connect4,11,GAME_OVER,24,1,2,786,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
672868403,Connect4,3,GAME_OVER,7,0,2,787,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1067970603,Connect4,3,GAME_OVER,8,1,2,788,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
2100649814,Connect4,4,GAME_OVER,9,0,2,789,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-1867475310,Connect4,5,GAME_OVER,11,0,2,790,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
1587587995,Connect4,3,GAME_OVER,7,0,2,791,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
177800912,Connect4,3,GAME_OVER,8,1,2,792,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
-831021365,Connect4,6,GAME_OVER,13,0,2,793,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
-1855339429,Connect4,6,GAME_OVER,14,1,2,794,rmhc,1.0,-1.0,random,1,rmhc,1,2,2,random,random,rmhc,1
1767151605,Connect4,11,GAME_OVER,24,1,2,795,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
721959177,Connect4,4,GAME_OVER,10,1,2,796,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
876173895,Connect4,3,GAME_OVER,7,0,2,797,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-682255402,Connect4,8,GAME_OVER,18,1,2,798,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
-1543742227,Connect4,6,GAME_OVER,14,1,2,799,FirstAction,1.0,-1.0,OSLA,1,FirstAction,1,2,2,OSLA,OSLA,FirstAction,1
-394571721,Connect4,3,GAME_OVER,7,0,2,800,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-22445229,Connect4,13,GAME_OVER,27,0,2,801,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
1005784980,Connect4,5,GAME_OVER,12,1,2,802,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
128709176,Connect4,7,GAME_OVER,16,1,2,803,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
1020979938,Connect4,6,GAME_OVER,14,1,2,804,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1786076522,Connect4,3,GAME_OVER,7,0,2,805,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
171305089,Connect4,8,GAME_OVER,18,1,2,806,OSLA,1.0,-1.0,rmhc,1,OSLA,1,2,2,rmhc,rmhc,OSLA,1
1865564975,Connect4,5,GAME_OVER,11,0,2,807,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
-474791239,Connect4,3,GAME_OVER,7,0,2,808,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
1425302951,Connect4,20,GAME_OVER,42,1,2,809,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-648796784,Connect4,10,GAME_OVER,21,0,2,810,rmhc,-1.0,1.0,FirstAction,2,rmhc,2,1,1,FirstAction,FirstAction,rmhc,0
-1482145887,Connect4,3,GAME_OVER,7,0,2,811,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
1269616343,Connect4,3,GAME_OVER,7,0,2,812,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-50429504,Connect4,3,GAME_OVER,7,0,2,813,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
-149474921,Connect4,4,GAME_OVER,10,1,2,814,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
295675364,Connect4,7,GAME_OVER,15,0,2,815,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-478788025,Connect4,4,GAME_OVER,10,1,2,816,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
-897471950,Connect4,3,GAME_OVER,7,0,2,817,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-646966409,Connect4,4,GAME_OVER,9,0,2,818,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-1179919827,Connect4,4,GAME_OVER,10,1,2,819,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-689060150,Connect4,3,GAME_OVER,7,0,2,820,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-2037677123,Connect4,3,GAME_OVER,8,1,2,821,rmhc,1.0,-1.0,BasicMCTS,1,rmhc,1,2,2,BasicMCTS,BasicMCTS,rmhc,1
-1453589377,Connect4,4,GAME_OVER,9,0,2,822,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-808427743,Connect4,3,GAME_OVER,7,0,2,823,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
-1443945513,Connect4,5,GAME_OVER,12,1,2,824,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-271672301,Connect4,3,GAME_OVER,8,1,2,825,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
1108924689,Connect4,6,GAME_OVER,14,1,2,826,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
436585387,Connect4,3,GAME_OVER,7,0,2,827,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-2146852382,Connect4,9,GAME_OVER,20,1,2,828,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
603078091,Connect4,3,GAME_OVER,7,0,2,829,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
-1115699322,Connect4,7,GAME_OVER,16,1,2,830,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
1337924112,Connect4,7,GAME_OVER,16,1,2,831,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
465543649,Connect4,10,GAME_OVER,21,0,2,832,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
393678747,Connect4,5,GAME_OVER,12,1,2,833,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-1017800370,Connect4,3,GAME_OVER,8,1,2,834,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
2020035647,Connect4,3,GAME_OVER,7,0,2,835,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
1226244363,Connect4,3,GAME_OVER,8,1,2,836,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
-336989498,Connect4,3,GAME_OVER,8,1,2,837,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1681931684,Connect4,3,GAME_OVER,7,0,2,838,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
1047454061,Connect4,6,GAME_OVER,14,1,2,839,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
375992546,Connect4,7,GAME_OVER,15,0,2,840,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
-1312697133,Connect4,3,GAME_OVER,7,0,2,841,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
1863211712,Connect4,6,GAME_OVER,14,1,2,842,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
1358432481,Connect4,3,GAME_OVER,8,1,2,843,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-808563853,Connect4,3,GAME_OVER,8,1,2,844,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
1339844735,Connect4,3,GAME_OVER,7,0,2,845,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-51243372,Connect4,3,GAME_OVER,7,0,2,846,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
548929036,Connect4,3,GAME_OVER,7,0,2,847,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-2056345636,Connect4,3,GAME_OVER,7,0,2,848,rhea,-1.0,1.0,OSLA,2,rhea,2,1,1,OSLA,OSLA,rhea,0
1633221107,Connect4,3,GAME_OVER,7,0,2,849,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1698650140,Connect4,3,GAME_OVER,8,1,2,850,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
-1904076324,Connect4,4,GAME_OVER,9,0,2,851,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
532329231,Connect4,13,GAME_OVER,28,1,2,852,OSLA,1.0,-1.0,random,1,OSLA,1,2,2,random,random,OSLA,1
-892349895,Connect4,5,GAME_OVER,12,1,2,853,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
-1160921047,Connect4,3,GAME_OVER,7,0,2,854,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
610411857,Connect4,3,GAME_OVER,8,1,2,855,rmhc,1.0,-1.0,OSLA,1,rmhc,1,2,2,OSLA,OSLA,rmhc,1
-834596652,Connect4,6,GAME_OVER,14,1,2,856,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
886562284,Connect4,3,GAME_OVER,7,0,2,857,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
135651517,Connect4,9,GAME_OVER,19,0,2,858,random,-1.0,1.0,OSLA,2,random,2,1,1,OSLA,OSLA,random,0
-1569668785,Connect4,3,GAME_OVER,7,0,2,859,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1658276116,Connect4,11,GAME_OVER,23,0,2,860,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
447974191,Connect4,5,GAME_OVER,11,0,2,861,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
321189364,Connect4,7,GAME_OVER,15,0,2,862,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1880754250,Connect4,4,GAME_OVER,9,0,2,863,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-615938733,Connect4,5,GAME_OVER,11,0,2,864,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
2082018016,Connect4,7,GAME_OVER,16,1,2,865,FirstAction,1.0,-1.0,random,1,FirstAction,1,2,2,random,random,FirstAction,1
-1785149151,Connect4,3,GAME_OVER,8,1,2,866,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
-56931921,Connect4,9,GAME_OVER,20,1,2,867,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-1408621954,Connect4,3,GAME_OVER,7,0,2,868,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
-1080450804,Connect4,4,GAME_OVER,9,0,2,869,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
869540407,Connect4,3,GAME_OVER,7,0,2,870,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
544198473,Connect4,6,GAME_OVER,13,0,2,871,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
111287014,Connect4,5,GAME_OVER,12,1,2,872,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-479326044,Connect4,3,GAME_OVER,8,1,2,873,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
1455319914,Connect4,6,GAME_OVER,13,0,2,874,rmhc,-1.0,1.0,OSLA,2,rmhc,2,1,1,OSLA,OSLA,rmhc,0
1377188931,Connect4,8,GAME_OVER,18,1,2,875,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
1395625100,Connect4,3,GAME_OVER,7,0,2,876,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
-1549324687,Connect4,10,GAME_OVER,22,1,2,877,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
459762453,Connect4,4,GAME_OVER,10,1,2,878,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1056824875,Connect4,4,GAME_OVER,9,0,2,879,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
-447750242,Connect4,3,GAME_OVER,7,0,2,880,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-634734779,Connect4,3,GAME_OVER,7,0,2,881,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
-300795939,Connect4,26,GAME_OVER,53,0,2,882,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
260368295,Connect4,4,GAME_OVER,10,1,2,883,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
-559460031,Connect4,8,GAME_OVER,18,1,2,884,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-1647999630,Connect4,3,GAME_OVER,7,0,2,885,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
-1732719849,Connect4,3,GAME_OVER,7,0,2,886,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
1991482642,Connect4,5,GAME_OVER,11,0,2,887,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
2081416849,Connect4,10,GAME_OVER,22,1,2,888,OSLA,1.0,-1.0,rmhc,1,OSLA,1,2,2,rmhc,rmhc,OSLA,1
-852582016,Connect4,3,GAME_OVER,7,0,2,889,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-1303653018,Connect4,4,GAME_OVER,10,1,2,890,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1465567670,Connect4,12,GAME_OVER,26,1,2,891,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
1117129701,Connect4,3,GAME_OVER,8,1,2,892,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-128046567,Connect4,4,GAME_OVER,10,1,2,893,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
2047392168,Connect4,4,GAME_OVER,9,0,2,894,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-4421177,Connect4,3,GAME_OVER,7,0,2,895,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
-1224121257,Connect4,4,GAME_OVER,9,0,2,896,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
1767262024,Connect4,4,GAME_OVER,9,0,2,897,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
