GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
288423849,Connect4,7,GAME_OVER,15,0,2,740,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
306462715,Connect4,8,GAME_OVER,17,0,2,741,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1595934290,Connect4,6,GAME_OVER,13,0,2,742,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
372545689,Connect4,11,GAME_OVER,23,0,2,743,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1791317608,Connect4,6,GAME_OVER,13,0,2,744,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
594493312,Connect4,11,GAME_OVER,23,0,2,745,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1375946348,Connect4,10,GAME_OVER,21,0,2,746,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1004766817,Connect4,7,GAME_OVER,15,0,2,747,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
714044006,Connect4,5,GAME_OVER,11,0,2,748,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1418075335,Connect4,13,GAME_OVER,27,0,2,749,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1141736524,Connect4,10,GAME_OVER,21,0,2,750,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
443981092,Connect4,10,GAME_OVER,21,0,2,751,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-68629972,Connect4,4,GAME_OVER,9,0,2,752,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1822990971,Connect4,8,GAME_OVER,17,0,2,753,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
268448290,Connect4,11,GAME_OVER,23,0,2,754,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1043028123,Connect4,10,GAME_OVER,21,0,2,755,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1199211999,Connect4,8,GAME_OVER,17,0,2,756,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1398271441,Connect4,8,GAME_OVER,17,0,2,757,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
648115670,Connect4,10,GAME_OVER,21,0,2,758,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1962877811,Connect4,5,GAME_OVER,11,0,2,759,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1960070630,Connect4,4,GAME_OVER,9,0,2,760,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
36358070,Connect4,3,GAME_OVER,7,0,2,761,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
375050126,Connect4,9,GAME_OVER,19,0,2,762,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1468478823,Connect4,8,GAME_OVER,17,0,2,763,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-218109356,Connect4,4,GAME_OVER,9,0,2,764,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-3023545,Connect4,6,GAME_OVER,13,0,2,765,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1504533260,Connect4,9,GAME_OVER,19,0,2,766,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
731461140,Connect4,9,GAME_OVER,19,0,2,767,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-784229007,Connect4,6,GAME_OVER,13,0,2,768,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1136489594,Connect4,7,GAME_OVER,16,1,2,769,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
-362921133,Connect4,7,GAME_OVER,15,0,2,770,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1364054475,Connect4,7,GAME_OVER,15,0,2,771,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
814423744,Connect4,10,GAME_OVER,22,1,2,772,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
1075196489,Connect4,7,GAME_OVER,15,0,2,773,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1568387951,Connect4,5,GAME_OVER,11,0,2,774,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1781053528,Connect4,10,GAME_OVER,21,0,2,775,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1606283071,Connect4,9,GAME_OVER,19,0,2,776,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-543735179,Connect4,8,GAME_OVER,17,0,2,777,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1674156088,Connect4,14,GAME_OVER,29,0,2,778,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
166348003,Connect4,10,GAME_OVER,21,0,2,779,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1111867417,Connect4,8,GAME_OVER,17,0,2,780,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1814791316,Connect4,9,GAME_OVER,19,0,2,781,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1933375635,Connect4,7,GAME_OVER,15,0,2,782,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-427253403,Connect4,9,GAME_OVER,19,0,2,783,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-194714209,Connect4,8,GAME_OVER,17,0,2,784,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-2069492797,Connect4,10,GAME_OVER,21,0,2,785,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1770987610,Connect4,9,GAME_OVER,19,0,2,786,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
803393950,Connect4,5,GAME_OVER,11,0,2,787,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
729978769,Connect4,7,GAME_OVER,16,1,2,788,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
1696041272,Connect4,14,GAME_OVER,30,1,2,789,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
-820865651,Connect4,10,GAME_OVER,21,0,2,790,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1274945941,Connect4,4,GAME_OVER,9,0,2,791,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
309225253,Connect4,5,GAME_OVER,11,0,2,792,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-211487773,Connect4,6,GAME_OVER,14,1,2,793,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
900850219,Connect4,4,GAME_OVER,9,0,2,794,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
656084288,Connect4,4,GAME_OVER,9,0,2,795,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-654510776,Connect4,10,GAME_OVER,22,1,2,796,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
367540394,Connect4,21,GAME_OVER,43,0,2,797,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
157779522,Connect4,14,GAME_OVER,29,0,2,798,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-742897131,Connect4,7,GAME_OVER,15,0,2,799,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
936541807,Connect4,7,GAME_OVER,15,0,2,800,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1110959865,Connect4,6,GAME_OVER,13,0,2,801,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-492937223,Connect4,6,GAME_OVER,13,0,2,802,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1127983648,Connect4,8,GAME_OVER,17,0,2,803,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-650173733,Connect4,5,GAME_OVER,11,0,2,804,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1567683149,Connect4,3,GAME_OVER,7,0,2,805,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
968865470,Connect4,11,GAME_OVER,24,1,2,806,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
2002296535,Connect4,8,GAME_OVER,18,1,2,807,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
375451423,Connect4,3,GAME_OVER,7,0,2,808,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-2103348381,Connect4,10,GAME_OVER,21,0,2,809,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1342038375,Connect4,3,GAME_OVER,7,0,2,810,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1400281323,Connect4,10,GAME_OVER,21,0,2,811,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-96507681,Connect4,10,GAME_OVER,21,0,2,812,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
528391606,Connect4,11,GAME_OVER,24,1,2,813,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
580954778,Connect4,8,GAME_OVER,18,1,2,814,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
-638561184,Connect4,11,GAME_OVER,23,0,2,815,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-41114663,Connect4,13,GAME_OVER,28,1,2,816,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
-380019667,Connect4,7,GAME_OVER,16,1,2,817,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
-1450633361,Connect4,4,GAME_OVER,9,0,2,818,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
640379295,Connect4,3,GAME_OVER,7,0,2,819,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1644944599,Connect4,3,GAME_OVER,7,0,2,820,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1899022862,Connect4,4,GAME_OVER,9,0,2,821,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1155036243,Connect4,6,GAME_OVER,14,1,2,822,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
1174818378,Connect4,7,GAME_OVER,15,0,2,823,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
60820168,Connect4,3,GAME_OVER,7,0,2,824,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-1431110757,Connect4,6,GAME_OVER,14,1,2,825,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
906021935,Connect4,10,GAME_OVER,22,1,2,826,1,OSLA,1,2,2,random,OSLA,1.0,-1.0,random,random,OSLA,1
-1642764399,Connect4,6,GAME_OVER,13,0,2,827,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1260479829,Connect4,4,GAME_OVER,9,0,2,828,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1535167110,Connect4,9,GAME_OVER,19,0,2,829,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
-62706232,Connect4,7,GAME_OVER,15,0,2,830,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
1844342211,Connect4,4,GAME_OVER,9,0,2,831,2,OSLA,2,1,1,random,OSLA,-1.0,1.0,random,random,OSLA,0
346665430,Connect4,3,GAME_OVER,8,1,2,832,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
879079583,Connect4,4,GAME_OVER,9,0,2,833,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-619666105,Connect4,3,GAME_OVER,8,1,2,834,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
503938916,Connect4,3,GAME_OVER,8,1,2,835,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-428737539,Connect4,5,GAME_OVER,11,0,2,836,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1745970416,Connect4,3,GAME_OVER,8,1,2,837,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1436161366,Connect4,4,GAME_OVER,9,0,2,838,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1151041315,Connect4,3,GAME_OVER,7,0,2,839,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
697067980,Connect4,3,GAME_OVER,8,1,2,840,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1168140970,Connect4,3,GAME_OVER,8,1,2,841,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1491060889,Connect4,5,GAME_OVER,11,0,2,842,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1819802610,Connect4,3,GAME_OVER,8,1,2,843,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-2121274456,Connect4,9,GAME_OVER,19,0,2,844,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
259280696,Connect4,3,GAME_OVER,8,1,2,845,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1706137030,Connect4,3,GAME_OVER,8,1,2,846,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
545138396,Connect4,3,GAME_OVER,8,1,2,847,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1376458976,Connect4,3,GAME_OVER,7,0,2,848,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
1195311045,Connect4,3,GAME_OVER,8,1,2,849,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
813477029,Connect4,5,GAME_OVER,12,1,2,850,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1466178614,Connect4,3,GAME_OVER,8,1,2,851,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-118322159,Connect4,3,GAME_OVER,7,0,2,852,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1428166355,Connect4,3,GAME_OVER,8,1,2,853,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1144294523,Connect4,5,GAME_OVER,12,1,2,854,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
2100098225,Connect4,6,GAME_OVER,13,0,2,855,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
23994827,Connect4,4,GAME_OVER,10,1,2,856,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1662792176,Connect4,4,GAME_OVER,10,1,2,857,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
2013120665,Connect4,3,GAME_OVER,8,1,2,858,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1880183632,Connect4,3,GAME_OVER,7,0,2,859,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1377239692,Connect4,3,GAME_OVER,8,1,2,860,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1795532617,Connect4,3,GAME_OVER,8,1,2,861,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1548656463,Connect4,3,GAME_OVER,8,1,2,862,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-653656736,Connect4,4,GAME_OVER,9,0,2,863,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-400394132,Connect4,3,GAME_OVER,7,0,2,864,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1422203009,Connect4,6,GAME_OVER,14,1,2,865,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1113178468,Connect4,6,GAME_OVER,13,0,2,866,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-175367348,Connect4,3,GAME_OVER,8,1,2,867,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1362911089,Connect4,3,GAME_OVER,8,1,2,868,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-347120262,Connect4,3,GAME_OVER,8,1,2,869,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1416514647,Connect4,3,GAME_OVER,8,1,2,870,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1570736736,Connect4,5,GAME_OVER,11,0,2,871,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1532681659,Connect4,3,GAME_OVER,8,1,2,872,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
2038358424,Connect4,3,GAME_OVER,7,0,2,873,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
1950377550,Connect4,3,GAME_OVER,8,1,2,874,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-389679841,Connect4,3,GAME_OVER,7,0,2,875,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1652369011,Connect4,3,GAME_OVER,8,1,2,876,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
649728961,Connect4,3,GAME_OVER,8,1,2,877,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1939385821,Connect4,3,GAME_OVER,7,0,2,878,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-765151654,Connect4,3,GAME_OVER,8,1,2,879,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-382843140,Connect4,3,GAME_OVER,8,1,2,880,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1616233144,Connect4,3,GAME_OVER,7,0,2,881,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1825767405,Connect4,3,GAME_OVER,8,1,2,882,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1681345762,Connect4,3,GAME_OVER,8,1,2,883,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1466223696,Connect4,3,GAME_OVER,8,1,2,884,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-898042700,Connect4,3,GAME_OVER,7,0,2,885,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-622095176,Connect4,3,GAME_OVER,7,0,2,886,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1621553363,Connect4,3,GAME_OVER,7,0,2,887,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
2021511387,Connect4,4,GAME_OVER,10,1,2,888,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1677040338,Connect4,6,GAME_OVER,13,0,2,889,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
1955989905,Connect4,3,GAME_OVER,7,0,2,890,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1876231119,Connect4,5,GAME_OVER,11,0,2,891,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1294795098,Connect4,3,GAME_OVER,8,1,2,892,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
127372284,Connect4,3,GAME_OVER,8,1,2,893,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-991207967,Connect4,3,GAME_OVER,7,0,2,894,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
1049258221,Connect4,3,GAME_OVER,7,0,2,895,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-2039767727,Connect4,3,GAME_OVER,8,1,2,896,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1908179359,Connect4,3,GAME_OVER,8,1,2,897,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1115136563,Connect4,3,GAME_OVER,8,1,2,898,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1493045323,Connect4,3,GAME_OVER,8,1,2,899,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-394703714,Connect4,3,GAME_OVER,7,0,2,900,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-432712488,Connect4,3,GAME_OVER,8,1,2,901,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
491282519,Connect4,4,GAME_OVER,9,0,2,902,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-884033504,Connect4,3,GAME_OVER,7,0,2,903,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
991772015,Connect4,3,GAME_OVER,7,0,2,904,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-835279488,Connect4,3,GAME_OVER,8,1,2,905,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
288423849,Connect4,3,GAME_OVER,8,1,2,906,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
306462715,Connect4,4,GAME_OVER,10,1,2,907,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1595934290,Connect4,3,GAME_OVER,7,0,2,908,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
372545689,Connect4,3,GAME_OVER,7,0,2,909,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-1791317608,Connect4,3,GAME_OVER,8,1,2,910,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
594493312,Connect4,3,GAME_OVER,8,1,2,911,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1375946348,Connect4,3,GAME_OVER,8,1,2,912,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1004766817,Connect4,3,GAME_OVER,8,1,2,913,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
714044006,Connect4,7,GAME_OVER,15,0,2,914,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
1418075335,Connect4,4,GAME_OVER,10,1,2,915,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1141736524,Connect4,3,GAME_OVER,8,1,2,916,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
443981092,Connect4,5,GAME_OVER,11,0,2,917,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
-68629972,Connect4,5,GAME_OVER,12,1,2,918,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1822990971,Connect4,3,GAME_OVER,7,0,2,919,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
268448290,Connect4,3,GAME_OVER,8,1,2,920,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1043028123,Connect4,3,GAME_OVER,8,1,2,921,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1199211999,Connect4,3,GAME_OVER,8,1,2,922,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
1398271441,Connect4,3,GAME_OVER,8,1,2,923,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
648115670,Connect4,3,GAME_OVER,7,0,2,924,2,OSLA,2,1,1,FirstAction,OSLA,-1.0,1.0,FirstAction,FirstAction,OSLA,0
1962877811,Connect4,3,GAME_OVER,8,1,2,925,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
